HouseID,Location,HouseType,Bedrooms,Bathrooms,SquareFootage,YearBuilt,Garage,Garden,Basement,NearbySchools,CrimeRate,DistanceToCityCenter,Price
1551,Urban,Semi-Detached,3,1,2250,1996,Yes,Yes,Yes,2,9.4,5.16,854830.71
1552,Rural,Apartment,2,1,771,2017,No,Yes,No,2,9.6,13.66,476182.84
1553,Rural,Semi-Detached,2,3,1548,1981,No,No,No,6,1.46,10.81,176086.12
1554,Urban,Apartment,3,1,2458,1950,Yes,Yes,No,9,9.01,17.75,906351.47
1555,Rural,Detached,2,1,2869,2003,No,Yes,No,8,5.24,21.58,719762.49
1556,Urban,Semi-Detached,3,2,1305,1995,Yes,No,Yes,0,7.9,8.02,209870.88
1557,Rural,Semi-Detached,1,3,2204,1990,Yes,No,No,7,1.71,22.67,284179.65
1558,Suburban,Detached,4,3,3674,1990,No,Yes,No,0,9.6,17.82,305420.36
1559,Urban,Apartment,4,2,2389,1957,No,No,No,2,6.47,1.41,965167.48
1560,Rural,Townhouse,5,2,1382,1981,Yes,Yes,No,3,9.09,19.89,891868.31
1561,Rural,Detached,2,1,3611,1979,No,No,Yes,7,7.06,12.62,379027.88
1562,Suburban,Townhouse,5,1,2782,1995,No,No,Yes,0,5.83,23.66,493305.1
1563,Urban,Townhouse,1,1,1331,2001,Yes,Yes,Yes,1,2.55,8.43,321015.92
1564,Rural,Detached,4,2,1612,2010,No,Yes,No,4,2.6,14.98,755516.23
1565,Suburban,Apartment,1,3,3671,1962,Yes,Yes,No,5,5.25,23.93,203148.69
1566,Rural,Townhouse,1,1,2691,1989,No,Yes,Yes,4,8.83,7.14,371683.56
1567,Urban,Detached,2,2,2540,2010,Yes,Yes,Yes,2,2.04,12.06,625799.25
1568,Rural,Semi-Detached,1,3,1605,1993,No,No,Yes,9,9.99,18.94,883477.25
1569,Rural,Semi-Detached,4,2,3136,2011,No,No,Yes,6,8.88,17.43,653772.74
1570,Rural,Semi-Detached,5,1,2094,1993,No,Yes,Yes,0,4.53,21.05,942740.13
1571,Rural,Detached,4,2,2776,1997,No,Yes,No,1,3.28,13.24,934268.82
1572,Suburban,Semi-Detached,2,2,2126,2023,No,Yes,No,8,9.3,8.31,732384.49
1573,Suburban,Townhouse,4,2,2389,2008,No,No,Yes,3,2.11,13.61,314766.83
1574,Urban,Semi-Detached,3,2,3966,2006,No,No,No,7,4.13,9.07,698925.12
1575,Suburban,Semi-Detached,5,3,4084,1960,No,Yes,No,8,1.76,4.82,233100.82
1576,Suburban,Townhouse,3,1,2304,1974,Yes,No,Yes,6,9.58,14.1,366544.47
1577,Urban,Semi-Detached,3,3,4369,2010,No,No,Yes,0,6.56,1.69,770004.44
1578,Suburban,Townhouse,2,2,1720,1995,No,Yes,Yes,4,4.03,1.4,858100.34
1579,Suburban,Semi-Detached,1,2,773,2003,No,Yes,Yes,5,3.48,2.08,445930.44
1580,Urban,Townhouse,3,1,1089,1983,No,No,No,7,5.0,16.98,547265.03
1581,Urban,Semi-Detached,4,1,3200,1956,No,No,No,9,1.82,10.47,416826.22
1582,Urban,Townhouse,1,3,4371,2011,Yes,No,No,7,9.0,12.61,505335.19
1583,Rural,Detached,4,3,1082,2006,Yes,No,No,8,5.6,8.91,536863.25
1584,Rural,Townhouse,4,1,1467,1954,No,No,Yes,8,7.53,6.71,707242.74
1585,Urban,Semi-Detached,1,3,4133,1984,No,Yes,No,3,3.1,9.28,762998.24
1586,Urban,Semi-Detached,1,2,2490,1986,No,No,Yes,5,5.53,5.24,976265.43
1587,Urban,Apartment,4,2,2919,2009,No,Yes,No,2,2.9,17.13,465768.93
1588,Rural,Townhouse,2,1,4452,2014,Yes,Yes,No,0,8.34,2.99,128982.84
1589,Rural,Detached,5,3,3651,1965,No,No,Yes,5,7.98,13.16,703758.02
1590,Suburban,Townhouse,5,2,1758,1979,Yes,Yes,Yes,0,2.33,12.18,523360.76
1591,Suburban,Townhouse,2,1,1810,2022,No,No,Yes,8,1.67,7.9,848970.68
1592,Urban,Detached,1,3,3366,1991,Yes,Yes,No,5,8.42,3.01,189217.12
1593,Rural,Townhouse,4,2,4238,2010,Yes,No,Yes,0,1.99,17.73,662668.3
1594,Rural,Detached,5,3,1071,2023,Yes,Yes,No,2,5.94,14.45,486295.47
1595,Rural,Detached,4,3,1044,1997,No,No,No,0,5.81,20.33,448337.88
1596,Urban,Townhouse,2,3,1960,2011,No,No,Yes,1,2.83,6.27,586622.64
1597,Suburban,Townhouse,4,1,626,2013,No,Yes,No,5,6.32,19.89,699973.6
1598,Urban,Semi-Detached,2,2,1232,2006,No,Yes,Yes,6,5.52,7.65,858381.07
1599,Suburban,Semi-Detached,1,1,4283,2017,No,Yes,Yes,0,5.58,3.26,273356.01
1600,Suburban,Apartment,2,2,916,1995,Yes,No,No,9,4.24,3.81,328439.99
1601,Urban,Apartment,2,2,1137,1977,Yes,Yes,No,4,8.55,5.92,571152.45
1602,Suburban,Townhouse,5,1,540,1952,Yes,Yes,No,5,1.76,17.22,379229.29
1603,Suburban,Detached,4,1,1286,1986,No,No,Yes,3,4.95,6.48,589927.3
1604,Rural,Apartment,5,2,4040,1997,Yes,No,Yes,5,3.34,15.29,240143.26
1605,Suburban,Townhouse,3,2,796,1968,No,Yes,Yes,4,8.64,6.78,342265.42
1606,Urban,Apartment,2,2,2120,1966,Yes,Yes,No,6,3.03,9.45,358599.89
1607,Urban,Detached,3,3,4172,1989,No,No,Yes,3,7.9,22.3,992704.56
1608,Suburban,Townhouse,5,2,541,1999,Yes,No,No,0,6.5,12.76,861630.91
1609,Rural,Detached,4,1,3179,2022,No,No,Yes,1,8.87,15.21,845815.6
1610,Rural,Townhouse,5,1,3850,1978,Yes,Yes,Yes,5,6.34,5.14,537891.41
1611,Suburban,Apartment,4,1,4030,2000,Yes,Yes,No,9,6.01,3.72,493505.64
1612,Suburban,Semi-Detached,4,2,532,1991,Yes,No,No,1,8.21,10.62,116619.27
1613,Urban,Apartment,1,2,1799,1978,No,No,No,4,6.06,21.46,237460.25
1614,Suburban,Apartment,2,3,3212,2015,Yes,No,Yes,3,8.6,6.4,900579.45
1615,Rural,Semi-Detached,5,3,3661,1966,Yes,Yes,No,6,1.44,15.73,549359.35
1616,Suburban,Semi-Detached,4,1,1115,1980,Yes,Yes,No,3,5.46,21.87,988066.35
1617,Urban,Townhouse,5,3,1447,2001,No,Yes,No,6,8.31,23.39,612198.6
1618,Urban,Townhouse,5,3,2047,1988,Yes,Yes,No,7,8.64,24.85,408612.73
1619,Urban,Detached,4,1,659,2009,No,No,Yes,6,8.51,19.19,310404.41
1620,Urban,Detached,3,2,2452,2000,Yes,No,Yes,1,6.44,2.34,922441.68
1621,Urban,Apartment,2,3,3005,1965,Yes,Yes,No,0,9.95,21.85,402195.68
1622,Suburban,Semi-Detached,2,2,2231,1963,No,No,No,4,2.63,22.2,188834.52
1623,Suburban,Detached,1,1,2946,1991,No,No,Yes,6,2.57,14.15,314345.77
1624,Suburban,Apartment,1,1,2342,2000,Yes,Yes,No,0,1.3,2.15,663342.01
1625,Suburban,Semi-Detached,1,3,2297,1973,No,No,No,7,9.9,12.18,176359.92
1626,Urban,Townhouse,2,1,3662,1992,No,Yes,No,2,4.13,5.66,136988.04
1627,Rural,Apartment,3,1,2232,2022,No,Yes,Yes,6,7.86,11.33,484745.27
1628,Suburban,Townhouse,2,1,1080,1968,Yes,Yes,Yes,2,1.54,18.24,129469.13
1629,Rural,Detached,2,3,4037,2010,Yes,No,Yes,3,3.69,16.85,423291.21
1630,Suburban,Detached,2,3,719,2012,Yes,Yes,No,7,6.61,19.61,356588.98
1631,Suburban,Semi-Detached,2,3,3990,1975,No,No,No,1,5.72,12.17,421903.32
1632,Rural,Apartment,3,1,878,1984,No,No,No,5,2.87,13.01,513398.89
1633,Urban,Townhouse,1,2,2249,2016,No,Yes,Yes,9,5.15,23.42,226062.53
1634,Suburban,Semi-Detached,5,1,3477,2005,No,Yes,Yes,8,1.98,15.96,470303.21
1635,Suburban,Detached,1,3,1970,1989,Yes,Yes,No,9,5.88,18.81,393443.17
1636,Suburban,Detached,1,2,1463,1978,No,Yes,No,8,1.87,16.78,805699.86
1637,Rural,Apartment,5,2,1669,1955,Yes,Yes,No,4,6.72,16.19,709954.69
1638,Urban,Townhouse,2,3,732,2001,No,No,No,2,2.4,22.88,878914.69
1639,Rural,Apartment,3,2,1894,1950,Yes,No,No,5,5.92,9.23,685559.19
1640,Rural,Townhouse,3,2,1421,2001,Yes,No,Yes,8,2.16,10.98,165030.7
1641,Urban,Townhouse,1,3,2781,1973,No,Yes,Yes,5,4.61,9.8,531723.17
1642,Rural,Apartment,5,2,3273,1983,No,Yes,Yes,3,4.17,19.25,755346.12
1643,Urban,Semi-Detached,4,2,866,1956,No,No,Yes,4,7.81,21.78,849594.55
1644,Suburban,Apartment,2,3,980,1960,Yes,Yes,No,6,6.77,9.26,222211.92
1645,Urban,Apartment,1,2,2096,1985,No,No,Yes,9,9.43,3.99,262327.52
1646,Suburban,Detached,3,2,3934,1969,Yes,No,Yes,2,9.3,12.61,869128.66
1647,Rural,Detached,5,2,3137,2012,No,No,No,8,7.52,24.62,511134.06
1648,Rural,Apartment,5,2,4082,2012,Yes,Yes,Yes,0,7.94,5.49,479801.86
1649,Suburban,Apartment,1,3,1618,2018,No,Yes,No,7,6.62,11.57,519409.44
1650,Rural,Detached,4,1,2365,1979,Yes,No,Yes,4,7.22,7.15,214666.17
1651,Urban,Townhouse,3,1,2534,1979,Yes,Yes,No,9,6.56,23.11,646254.63
1652,Suburban,Apartment,1,2,715,1971,Yes,Yes,No,8,3.81,14.0,817575.0
1653,Rural,Semi-Detached,4,3,1224,2010,No,Yes,No,1,4.16,14.68,845208.14
1654,Suburban,Semi-Detached,5,3,2339,1970,Yes,No,Yes,0,6.17,0.7,78859.47
1655,Urban,Semi-Detached,2,2,1211,1986,No,No,Yes,9,7.48,16.49,729429.7
1656,Urban,Apartment,3,1,2387,1976,Yes,No,No,6,4.66,8.01,136663.43
1657,Rural,Townhouse,3,2,4114,1984,No,No,Yes,9,2.28,13.08,968525.75
1658,Urban,Townhouse,4,3,2325,1987,No,No,No,8,5.13,13.51,508128.83
1659,Suburban,Detached,1,3,4426,2009,Yes,Yes,No,4,9.67,15.01,786644.39
1660,Urban,Apartment,5,1,1484,2019,Yes,No,No,3,2.93,20.68,640764.81
1661,Suburban,Townhouse,4,3,1658,1981,No,Yes,No,3,6.84,7.82,954339.67
1662,Suburban,Apartment,2,3,1606,1976,Yes,No,No,7,9.84,6.78,974975.06
1663,Urban,Detached,2,3,890,1952,No,Yes,No,0,4.39,20.0,314935.71
1664,Rural,Detached,2,1,1570,1998,No,Yes,No,0,8.99,18.11,508725.59
1665,Urban,Detached,4,3,891,1979,No,No,Yes,7,8.78,6.03,529028.41
1666,Suburban,Semi-Detached,5,2,3265,1971,No,Yes,Yes,1,4.05,0.52,218812.82
1667,Suburban,Apartment,3,1,884,1968,No,Yes,Yes,9,1.89,16.82,908740.8
1668,Urban,Detached,1,2,2928,1980,No,Yes,Yes,5,2.61,4.35,382126.19
1669,Rural,Apartment,3,2,3648,1969,No,Yes,Yes,1,4.29,23.95,133083.95
1670,Rural,Semi-Detached,5,1,1782,1968,No,Yes,Yes,4,9.63,15.31,196806.22
1671,Suburban,Semi-Detached,3,2,3151,1951,No,Yes,No,2,3.47,21.32,537638.71
1672,Suburban,Detached,4,1,1433,1989,Yes,No,Yes,6,9.34,20.24,887601.05
1673,Rural,Detached,2,2,2470,1988,No,Yes,No,8,2.63,14.17,646807.73
1674,Urban,Townhouse,5,1,898,2021,No,No,Yes,1,9.73,11.24,254089.92
1675,Suburban,Apartment,5,3,2647,2003,No,Yes,No,6,3.64,12.67,331962.78
1676,Suburban,Detached,3,3,4072,1976,Yes,Yes,Yes,7,6.7,20.17,977223.83
1677,Rural,Townhouse,4,2,882,1961,Yes,Yes,Yes,9,1.63,16.19,100206.43
1678,Urban,Apartment,3,3,3254,2020,Yes,Yes,Yes,7,3.7,5.54,994621.41
1679,Rural,Detached,3,1,3763,1966,Yes,Yes,Yes,6,2.9,15.43,910564.81
1680,Urban,Townhouse,5,2,4151,1959,Yes,Yes,Yes,3,1.03,10.41,694559.11
1681,Urban,Townhouse,3,3,4472,1968,Yes,Yes,No,3,2.41,2.0,946042.24
1682,Urban,Apartment,2,3,4325,1979,No,Yes,No,9,6.34,9.84,194844.45
1683,Suburban,Townhouse,3,2,4173,1979,Yes,No,Yes,8,4.51,6.08,945459.89
1684,Rural,Apartment,2,3,3916,1974,Yes,No,No,9,7.5,21.05,251946.33
1685,Rural,Apartment,5,3,2557,2023,Yes,No,No,8,7.04,3.07,568902.28
1686,Urban,Apartment,4,2,2811,2015,Yes,No,No,4,8.19,9.34,514323.63
1687,Suburban,Semi-Detached,2,3,3839,1984,Yes,Yes,No,6,8.8,17.54,536835.19
1688,Suburban,Townhouse,4,3,3379,2000,No,Yes,Yes,6,8.38,22.49,304010.77
1689,Rural,Apartment,4,3,3177,2020,No,Yes,Yes,8,5.03,8.72,791606.76
1690,Suburban,Detached,2,3,3309,2020,Yes,No,No,6,3.78,15.36,755454.14
1691,Suburban,Semi-Detached,5,2,4142,1976,No,No,Yes,7,5.52,9.65,956266.88
1692,Urban,Semi-Detached,1,1,2742,1959,Yes,No,Yes,6,5.82,5.47,531641.48
1693,Suburban,Townhouse,4,1,3109,1992,No,Yes,Yes,3,3.82,8.48,570687.46
1694,Urban,Apartment,4,3,1930,2004,No,Yes,Yes,1,5.86,16.08,908204.26
1695,Rural,Townhouse,5,3,3867,2020,Yes,No,No,2,1.95,18.05,923467.64
1696,Suburban,Semi-Detached,5,1,2413,1955,Yes,Yes,No,6,3.08,9.58,667059.85
1697,Rural,Apartment,3,3,2644,1955,Yes,Yes,No,8,7.71,4.24,829375.33
1698,Rural,Detached,5,1,3009,1997,No,Yes,Yes,1,2.65,3.92,529882.72
1699,Suburban,Apartment,4,2,4210,1951,No,No,No,6,2.25,20.41,418785.75
1700,Suburban,Semi-Detached,2,2,1257,2000,Yes,Yes,No,3,3.59,16.51,870864.91
1701,Rural,Detached,1,2,2634,2010,Yes,No,No,6,4.34,18.34,788408.36
1702,Suburban,Apartment,3,2,1490,1968,No,No,No,4,3.96,12.46,280291.01
1703,Urban,Detached,2,2,2624,1951,Yes,Yes,Yes,6,4.37,11.7,95262.87
1704,Urban,Detached,1,2,2412,2000,No,Yes,No,5,2.26,5.67,587319.84
1705,Suburban,Semi-Detached,1,1,2239,1975,No,Yes,Yes,1,2.49,4.62,849535.7
1706,Rural,Detached,1,3,2006,2019,Yes,No,Yes,6,3.12,4.27,284841.39
1707,Suburban,Townhouse,2,1,3717,1969,No,No,No,4,4.62,24.8,779025.62
1708,Suburban,Semi-Detached,3,2,1160,1972,No,Yes,Yes,8,4.02,20.61,443306.87
1709,Rural,Townhouse,3,3,2528,2003,No,Yes,Yes,0,8.12,15.84,368923.12
1710,Rural,Detached,1,3,1634,1964,No,No,No,0,5.73,5.75,214175.49
1711,Urban,Townhouse,2,2,2525,1955,Yes,No,No,1,6.18,8.77,937578.92
1712,Rural,Apartment,1,2,4212,1984,No,No,No,7,6.05,9.09,264413.13
1713,Urban,Detached,5,2,1264,1957,Yes,No,No,8,4.59,12.2,315229.21
1714,Rural,Apartment,3,2,3225,2006,No,No,No,6,9.82,10.84,364913.45
1715,Suburban,Townhouse,4,2,3868,1999,Yes,Yes,Yes,0,1.34,23.39,320428.82
1716,Urban,Apartment,1,2,3997,1998,No,No,No,6,2.94,18.16,204760.33
1717,Urban,Detached,5,3,2172,1970,No,No,Yes,7,3.56,2.49,386727.56
1718,Urban,Apartment,3,2,3338,1985,Yes,Yes,Yes,6,8.93,9.32,498184.16
1719,Suburban,Townhouse,2,2,3905,2020,No,No,No,4,9.27,3.76,574183.89
1720,Suburban,Townhouse,3,3,2046,2018,Yes,No,Yes,6,8.61,7.34,198674.62
1721,Suburban,Townhouse,2,1,1082,2007,No,Yes,Yes,9,4.75,23.99,790443.08
1722,Suburban,Detached,2,2,1170,2012,Yes,No,No,1,9.23,17.78,345952.93
1723,Suburban,Townhouse,1,3,2251,1965,Yes,Yes,No,8,1.89,0.69,922051.23
1724,Urban,Detached,1,3,1037,1955,No,No,Yes,1,6.87,8.56,363074.81
1725,Suburban,Apartment,3,1,2321,2001,No,No,Yes,1,9.44,11.25,869734.93
1726,Urban,Townhouse,5,2,1685,1951,No,Yes,Yes,4,7.79,15.26,384905.95
1727,Suburban,Apartment,3,2,929,1967,No,No,Yes,7,3.5,12.74,530541.15
1728,Rural,Semi-Detached,4,2,2137,1984,No,No,Yes,5,7.46,2.21,403736.96
1729,Urban,Apartment,2,3,3640,1988,No,Yes,No,8,3.65,13.13,417740.55
1730,Rural,Semi-Detached,2,2,2680,1950,No,No,No,5,2.0,3.69,637653.09
1731,Urban,Apartment,1,2,688,1986,No,No,No,4,7.45,13.22,708282.17
1732,Rural,Detached,5,2,2246,1970,No,No,No,0,2.61,6.53,876949.85
1733,Suburban,Apartment,1,2,4326,1950,Yes,No,Yes,7,2.0,4.03,590599.92
1734,Suburban,Detached,4,1,2201,1953,Yes,No,No,2,5.97,7.55,256001.94
1735,Suburban,Detached,3,1,4495,2007,Yes,Yes,No,1,6.59,2.94,990101.09
1736,Urban,Townhouse,3,1,4493,1950,No,No,Yes,6,1.46,7.46,699584.77
1737,Rural,Detached,5,2,3120,1962,Yes,No,Yes,1,1.04,21.74,406014.6
1738,Suburban,Semi-Detached,1,2,4445,1995,No,Yes,Yes,0,8.94,8.03,969794.25
1739,Rural,Townhouse,1,3,2826,1996,No,Yes,No,1,2.04,12.02,960549.83
1740,Rural,Townhouse,4,3,4001,1956,No,Yes,No,5,6.26,13.24,125562.26
1741,Suburban,Apartment,3,3,2148,2000,No,Yes,Yes,1,9.58,4.87,68834.38
1742,Suburban,Detached,1,2,3089,1952,Yes,No,Yes,0,5.61,11.32,92233.77
1743,Rural,Detached,5,1,4406,1999,Yes,No,No,0,2.26,21.4,701048.7
1744,Suburban,Semi-Detached,3,1,2511,1975,Yes,No,Yes,3,4.54,2.47,725335.13
1745,Suburban,Apartment,4,1,1684,1980,No,No,Yes,7,6.62,23.11,737826.39
1746,Suburban,Apartment,5,2,3293,2011,No,No,Yes,5,7.87,21.84,648727.42
1747,Urban,Townhouse,2,1,3446,1975,Yes,No,No,3,6.46,21.47,321216.75
1748,Rural,Townhouse,4,3,3000,2016,No,No,No,5,1.31,5.36,208772.46
1749,Rural,Townhouse,5,3,3436,2004,Yes,Yes,No,5,2.29,12.37,931465.4
1750,Urban,Semi-Detached,1,1,1350,1977,Yes,No,Yes,8,4.35,15.6,917483.16
1751,Rural,Semi-Detached,2,3,669,1993,Yes,Yes,Yes,3,7.35,2.95,280361.8
1752,Suburban,Townhouse,4,1,1329,1987,No,Yes,No,5,6.26,14.14,209540.28
1753,Rural,Apartment,1,1,3245,1979,Yes,Yes,Yes,9,1.4,21.08,406573.94
1754,Suburban,Semi-Detached,2,3,1580,2015,No,No,Yes,0,8.17,23.45,95986.29
1755,Urban,Apartment,3,3,1763,1957,Yes,No,No,6,6.45,7.32,204032.16
1756,Suburban,Apartment,1,3,1268,1963,No,Yes,Yes,6,8.98,7.57,411284.05
1757,Rural,Detached,5,3,857,2011,No,No,Yes,0,4.76,7.13,276806.76
1758,Rural,Townhouse,4,1,2748,2012,Yes,No,Yes,7,5.41,4.26,749979.25
1759,Rural,Detached,2,3,2991,2015,No,Yes,Yes,4,4.65,11.05,909711.65
1760,Urban,Townhouse,1,3,4408,1989,No,Yes,No,8,7.5,19.72,913683.15
1761,Urban,Townhouse,3,2,3374,1962,No,No,Yes,7,7.77,17.95,624063.9
1762,Rural,Apartment,4,3,1825,1966,Yes,Yes,No,2,7.51,22.56,718315.25
1763,Suburban,Townhouse,4,3,3677,1964,No,Yes,No,0,3.62,9.22,519329.87
1764,Urban,Apartment,1,1,4373,1982,Yes,Yes,No,2,6.72,14.52,189353.33
1765,Rural,Apartment,3,1,2648,1965,Yes,No,No,1,4.05,19.28,653284.04
1766,Rural,Townhouse,2,2,1620,1962,No,No,Yes,1,8.51,22.51,382456.12
1767,Urban,Apartment,1,3,2188,1972,Yes,Yes,Yes,3,1.5,21.86,55503.83
1768,Urban,Apartment,2,3,3485,1985,Yes,Yes,No,1,1.34,11.91,596206.02
1769,Urban,Apartment,4,3,2576,1992,Yes,No,No,7,1.92,22.72,238450.35
1770,Suburban,Semi-Detached,2,3,2029,1999,Yes,No,No,4,2.82,11.38,892180.35
1771,Suburban,Apartment,3,3,3212,2023,Yes,No,No,0,1.34,22.62,937247.49
1772,Rural,Semi-Detached,5,3,1961,1962,No,No,Yes,5,1.64,19.54,204064.41
1773,Urban,Semi-Detached,3,2,1902,1979,No,No,No,6,3.75,5.93,77942.15
1774,Suburban,Apartment,2,3,572,2006,Yes,No,No,0,1.9,23.28,53842.21
1775,Urban,Apartment,1,3,753,1979,Yes,Yes,Yes,2,8.22,6.44,917391.38
1776,Rural,Semi-Detached,4,3,2434,2020,No,Yes,No,8,1.48,22.76,194417.64
1777,Suburban,Semi-Detached,5,2,1015,1959,No,Yes,Yes,6,9.17,15.57,463565.82
1778,Suburban,Apartment,1,3,3296,2015,No,No,Yes,3,8.84,16.85,104303.3
1779,Suburban,Apartment,1,2,4121,1988,Yes,Yes,Yes,5,2.88,3.18,404678.57
1780,Rural,Townhouse,3,1,1543,1986,Yes,Yes,No,5,1.64,2.11,796153.65
1781,Urban,Semi-Detached,2,3,2148,1952,No,Yes,Yes,2,1.95,24.22,436335.23
1782,Suburban,Semi-Detached,3,2,3082,1983,Yes,Yes,Yes,1,6.03,8.75,786801.19
1783,Rural,Townhouse,2,1,920,1987,No,Yes,No,4,6.41,21.19,704397.26
1784,Urban,Semi-Detached,3,2,2993,1963,No,Yes,No,7,3.84,17.76,541442.69
1785,Rural,Detached,1,2,1378,2013,Yes,Yes,No,2,3.67,15.3,750824.32
1786,Urban,Semi-Detached,4,1,635,1988,No,No,No,4,5.78,17.29,885158.29
1787,Rural,Townhouse,2,3,4076,2003,No,Yes,Yes,2,3.75,2.69,803360.88
1788,Urban,Detached,5,3,4331,1951,No,Yes,No,6,9.41,10.6,707143.43
1789,Suburban,Apartment,5,2,1824,1992,No,No,Yes,5,4.44,15.37,716731.09
1790,Urban,Townhouse,1,1,2132,2002,No,Yes,Yes,5,2.98,21.76,203043.56
1791,Rural,Townhouse,3,3,532,1952,Yes,No,No,0,2.31,18.01,953138.39
1792,Rural,Apartment,3,2,3194,1990,No,Yes,No,1,6.69,6.69,245381.06
1793,Urban,Townhouse,1,1,2290,1957,Yes,No,No,5,3.94,24.63,381504.56
1794,Suburban,Semi-Detached,5,2,777,2012,Yes,Yes,No,7,2.7,16.25,542087.19
1795,Suburban,Apartment,5,1,2680,2014,No,Yes,Yes,4,3.48,12.78,169871.74
1796,Urban,Townhouse,3,3,1249,1953,No,Yes,No,1,3.77,19.64,613897.04
1797,Urban,Apartment,2,3,4098,2017,No,Yes,Yes,4,6.63,15.27,223544.59
1798,Rural,Apartment,4,2,4360,1959,Yes,Yes,Yes,8,2.57,17.89,927199.33
1799,Suburban,Apartment,2,3,2673,1999,Yes,No,No,5,7.6,15.62,894242.33
1800,Urban,Detached,5,3,2892,1972,Yes,Yes,No,4,3.74,4.88,567204.16
1801,Suburban,Townhouse,2,1,516,2010,No,No,No,9,5.39,13.81,477002.5
1802,Urban,Detached,4,3,3371,1996,No,Yes,Yes,5,6.89,7.44,147471.82
1803,Urban,Townhouse,2,1,3109,1952,No,Yes,Yes,8,5.89,14.47,832135.19
1804,Suburban,Semi-Detached,2,1,3194,1966,No,Yes,Yes,6,6.96,3.57,410401.59
1805,Urban,Semi-Detached,2,2,3177,1971,No,No,No,9,3.9,6.18,284007.83
1806,Urban,Semi-Detached,2,1,1901,1965,Yes,No,No,2,9.67,20.31,995533.12
1807,Rural,Townhouse,1,3,1317,1952,Yes,No,No,9,5.13,10.43,684882.54
1808,Urban,Apartment,5,1,2607,2001,Yes,No,No,9,3.9,17.01,120169.48
1809,Urban,Apartment,4,1,2160,1982,No,No,No,4,3.67,12.7,811230.92
1810,Urban,Detached,5,2,966,1991,No,Yes,No,3,1.38,8.85,762882.18
1811,Rural,Detached,1,3,1127,1951,Yes,Yes,No,4,7.16,12.63,431140.24
1812,Suburban,Semi-Detached,1,3,2938,1988,No,No,Yes,7,3.36,20.44,167504.79
1813,Rural,Detached,1,3,3483,1995,Yes,No,Yes,5,9.63,7.4,522572.65
1814,Rural,Townhouse,1,1,3232,1997,No,Yes,Yes,3,2.89,10.83,775152.97
1815,Suburban,Townhouse,2,3,1710,1976,No,Yes,Yes,4,5.77,5.46,122214.02
1816,Rural,Detached,5,3,3045,1964,No,No,No,6,7.62,9.1,205269.36
1817,Suburban,Detached,3,1,1099,1956,No,No,No,7,8.83,22.19,637979.87
1818,Rural,Detached,4,2,2238,2006,Yes,Yes,No,4,2.41,19.75,581567.5
1819,Suburban,Detached,1,2,1884,1991,No,No,Yes,1,9.87,9.65,909833.29
1820,Urban,Semi-Detached,5,1,2346,1958,Yes,Yes,No,5,9.16,3.74,824052.58
1821,Rural,Semi-Detached,1,2,2355,1955,Yes,No,Yes,8,9.67,10.79,922888.28
1822,Rural,Detached,1,2,2996,2006,Yes,No,Yes,2,8.67,19.41,492660.86
1823,Rural,Townhouse,1,2,4265,1979,Yes,Yes,Yes,6,8.9,1.57,798410.76
1824,Rural,Semi-Detached,1,3,2387,2004,Yes,Yes,No,7,6.39,18.76,96280.92
1825,Urban,Townhouse,1,2,1179,2003,No,No,No,5,8.61,17.16,329767.23
1826,Rural,Apartment,4,3,3752,1976,Yes,Yes,Yes,2,5.81,2.08,662058.82
1827,Urban,Townhouse,5,2,2335,2008,Yes,No,Yes,0,5.84,16.07,775499.68
1828,Urban,Detached,1,3,2677,1956,Yes,No,No,2,6.06,7.82,591967.78
1829,Urban,Apartment,1,1,648,1989,Yes,Yes,Yes,5,9.97,4.84,506698.93
1830,Urban,Semi-Detached,1,1,1995,2021,Yes,Yes,No,3,1.94,9.93,271602.65
1831,Suburban,Semi-Detached,1,2,1317,1951,No,Yes,Yes,0,8.25,5.53,215477.42
1832,Suburban,Apartment,2,3,2244,1963,Yes,No,No,5,3.46,20.7,881708.26
1833,Rural,Townhouse,2,1,2146,1959,No,Yes,Yes,0,4.25,18.68,185101.6
1834,Suburban,Semi-Detached,3,1,3495,1999,Yes,Yes,No,7,1.72,24.53,463522.69
1835,Suburban,Detached,1,1,3047,1967,No,Yes,Yes,2,4.16,13.58,894057.2
1836,Rural,Apartment,3,1,2172,1967,No,No,No,2,9.92,2.69,190326.42
1837,Rural,Detached,4,2,1878,1965,No,Yes,Yes,0,4.57,9.51,171168.91
1838,Rural,Apartment,3,3,2439,2001,No,Yes,No,2,7.03,21.05,707883.62
1839,Suburban,Semi-Detached,5,1,3782,2018,No,Yes,Yes,6,2.09,10.22,364996.54
1840,Suburban,Townhouse,2,2,1157,2001,No,Yes,Yes,9,9.3,11.66,463920.77
1841,Rural,Apartment,2,1,4167,1980,No,No,Yes,7,8.45,10.59,644313.79
1842,Urban,Apartment,1,1,1553,1972,Yes,No,Yes,7,4.48,6.27,410027.04
1843,Rural,Detached,1,1,1076,1991,No,No,Yes,2,4.14,2.29,809849.36
1844,Urban,Semi-Detached,4,1,3595,2011,Yes,No,Yes,4,4.89,4.92,970535.43
1845,Urban,Detached,4,2,3531,1999,Yes,Yes,No,0,4.61,9.42,936407.76
1846,Rural,Semi-Detached,5,3,1222,1964,Yes,No,No,8,3.32,6.51,568179.4
1847,Rural,Detached,1,2,2769,1993,No,Yes,Yes,7,9.92,14.53,387075.7
